Program,SamplePoint,Description,Latitude,Longitude,SampleDate,sampleDateStart,sampleDateEnd,evaluationCode,speciesCode,speciesName,vegCommunity,abundance,breedEvidence,propSurveyed(number),Comments
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-02-02 6:35,2017-02-02 6:35,2017-02-02 7:15,E3,213,"Malacorhynchus membranaceus (Latham, 1801)",Black box woodland,4,FALSE,0.32,dry other than the dam
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-02-02 6:35,2017-02-02 6:35,2017-02-02 7:15,E3,192,"Nycticorax caledonicus (Gmelin, 1789)",Black box woodland,2,FALSE,0.32,count includes 1 juv + dry other than the dam
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-02-02 6:35,2017-02-02 6:35,2017-02-02 7:15,E3,106,"Pelecanus conspicillatus Temminck, 1824",Black box woodland,9,FALSE,0.32,dry other than the dam
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-02-02 6:35,2017-02-02 6:35,2017-02-02 7:15,E3,97,"Phalacrocorax (Phalacrocorax) sulcirostris (Brandt, 1837)",Black box woodland,1,FALSE,0.32,dry other than the dam
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-02-02 6:35,2017-02-02 6:35,2017-02-02 7:15,E3,326,"Todiramphus (Todiramphus) sanctus (Vigors & Horsfield, 1827)",Black box woodland,1,FALSE,0.32,dry other than the dam
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-02-02 6:35,2017-02-02 6:35,2017-02-02 7:15,E3,133,"Vanellus (Lobipluvia) miles (Boddaert, 1783)",Black box woodland,1,FALSE,0.32,dry other than the dam
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-20 18:30,2017-03-20 18:30,2017-03-20 18:55,E3,8712,"Ardea (Casmerodius) modesta J.E. Gray, 1831",Black box woodland,1,FALSE,0.32,"at the dam only, all other transects dry, no birds seen on those"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-20 18:30,2017-03-20 18:30,2017-03-20 18:55,E3,188,"Egretta novaehollandiae (Latham, 1790)",Black box woodland,1,FALSE,0.32,"at the dam only, all other transects dry, no birds seen on those"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-20 18:30,2017-03-20 18:30,2017-03-20 18:55,E3,59,"Fulica atra Linnaeus, 1758",Black box woodland,1,FALSE,0.32,"at the dam only, all other transects dry, no birds seen on those"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-20 18:30,2017-03-20 18:30,2017-03-20 18:55,E3,228,"Haliastur sphenurus (Vieillot, 1818)",Black box woodland,1,FALSE,0.32,"at the dam only, all other transects dry, no birds seen on those"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-20 18:30,2017-03-20 18:30,2017-03-20 18:55,E3,192,"Nycticorax caledonicus (Gmelin, 1789)",Black box woodland,2,FALSE,0.32,"1 was juv + at the dam only, all other transects dry, no birds seen on those"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-20 18:30,2017-03-20 18:30,2017-03-20 18:55,E3,96,"Phalacrocorax (Phalacrocorax) carbo (Linnaeus, 1758)",Black box woodland,2,FALSE,0.32,"at the dam only, all other transects dry, no birds seen on those"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-20 18:30,2017-03-20 18:30,2017-03-20 18:55,E3,62,"Poliocephalus poliocephalus (Jardine & Selby, 1827)",Black box woodland,1,FALSE,0.32,"at the dam only, all other transects dry, no birds seen on those"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-21 7:30,2017-03-21 7:30,2017-03-21 7:50,E3,8731,"Anhinga novaehollandiae (Gould, 1847)",Black box woodland,1,FALSE,0.32,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-21 7:30,2017-03-21 7:30,2017-03-21 7:50,E3,188,"Egretta novaehollandiae (Latham, 1790)",Black box woodland,1,FALSE,0.32,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-21 7:30,2017-03-21 7:30,2017-03-21 7:50,E3,62,"Poliocephalus poliocephalus (Jardine & Selby, 1827)",Black box woodland,1,FALSE,0.32,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,8731,"Anhinga novaehollandiae (Gould, 1847)",Mixed black box lignum woodland,1,FALSE,0.32,"wetland dry, only dam wet"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,235,"Falco (Falco) longipennis Swainson, 1838",Mixed black box lignum woodland,1,FALSE,0.32,"wetland dry, only dam wet"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,202,"Chenonetta jubata (Latham, 1801)",Mixed black box lignum woodland,1,FALSE,0.32,"wetland dry, only dam wet"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,144,"Elseyornis melanops (Vieillot, 1818)",Mixed black box lignum woodland,1,FALSE,0.32,"wetland dry, only dam wet"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,229,"Milvus migrans (Boddaert, 1783)",Mixed black box lignum woodland,1,FALSE,0.32,"wetland dry, only dam wet"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,96,"Phalacrocorax (Phalacrocorax) carbo (Linnaeus, 1758)",Mixed black box lignum woodland,2,FALSE,0.32,"wetland dry, only dam wet"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,188,"Egretta novaehollandiae (Latham, 1790)",Mixed black box lignum woodland,2,FALSE,0.32,"wetland dry, only dam wet"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,189,"Ardea (Ardea) pacifica Latham, 1801",Mixed black box lignum woodland,2,FALSE,0.32,"wetland dry, only dam wet"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-21 8:35,2017-09-21 8:35,2017-09-21 8:55,E3,232,"Elanus axillaris (Latham, 1801)",Mixed black box lignum woodland,1,FALSE,0.32,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-21 8:35,2017-09-21 8:35,2017-09-21 8:55,E3,229,"Milvus migrans (Boddaert, 1783)",Mixed black box lignum woodland,1,FALSE,0.32,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-21 8:35,2017-09-21 8:35,2017-09-21 8:55,E3,96,"Phalacrocorax (Phalacrocorax) carbo (Linnaeus, 1758)",Mixed black box lignum woodland,1,FALSE,0.32,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-21 8:35,2017-09-21 8:35,2017-09-21 8:55,E3,189,"Ardea (Ardea) pacifica Latham, 1801",Mixed black box lignum woodland,2,FALSE,0.32,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-21 8:35,2017-09-21 8:35,2017-09-21 8:55,E3,182,"Platalea (Platibis) flavipes Gould, 1838",Mixed black box lignum woodland,5,FALSE,0.32,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-11-21 9:25,2017-11-21 9:25,2017-11-21 9:50,E3,232,"Elanus axillaris (Latham, 1801)",Mixed black box lignum woodland,22,FALSE,0.32,"dam only wet, one survey only, pig disturbance"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-11-21 9:25,2017-11-21 9:25,2017-11-21 9:50,E3,96,"Phalacrocorax (Phalacrocorax) carbo (Linnaeus, 1758)",Mixed black box lignum woodland,2,FALSE,0.32,"dam only wet, one survey only, pig disturbance"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-11-21 9:25,2017-11-21 9:25,2017-11-21 9:50,E3,N/A,N/A,Mixed black box lignum woodland,0,FALSE,0.32,"dam only wet, one survey only, pig disturbance"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-11-21 9:25,2017-11-21 9:25,2017-11-21 9:50,E3,228,"Haliastur sphenurus (Vieillot, 1818)",Mixed black box lignum woodland,2,FALSE,0.32,"dam only wet, one survey only, pig disturbance"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-11-21 9:25,2017-11-21 9:25,2017-11-21 9:50,E3,188,"Egretta novaehollandiae (Latham, 1790)",Mixed black box lignum woodland,2,FALSE,0.32,"dam only wet, one survey only, pig disturbance"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-01-16 18:15,2018-01-16 18:15,2018-01-16 18:35,E3,326,"Todiramphus (Todiramphus) sanctus (Vigors & Horsfield, 1827)",Mixed black box lignum woodland,1,FALSE,0.32,"only one survey, dam only wet section"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-03-20 17:39,2018-03-20 17:39,2018-03-20 17:59,E3,240,"Falco (Tinnunculus) cenchroides Vigors & Horsfield, 1827",Mixed black box lignum woodland,1,FALSE,0.32,"water only in dam, and very low in that"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-03-20 17:39,2018-03-20 17:39,2018-03-20 17:59,E3,188,"Egretta novaehollandiae (Latham, 1790)",Mixed black box lignum woodland,1,FALSE,0.32,"water only in dam, and very low in that"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-03-20 17:39,2018-03-20 17:39,2018-03-20 17:59,E3,189,"Ardea (Ardea) pacifica Latham, 1801",Mixed black box lignum woodland,1,FALSE,0.32,"water only in dam, and very low in that"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-03-21 7:20,2018-03-21 7:20,2018-03-21 7:40,E3,N/A,N/A,Mixed black box lignum woodland,0,FALSE,0.32,"only dam wet, no birds"
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-09-19 16:30,2018-09-19 16:30,2018-09-19 16:50,E3,229,"Milvus migrans (Boddaert, 1783)",Mixed black box lignum woodland,1,FALSE,0.56,Dam is only wet but very low water levels. One survey only.
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-09-19 16:30,2018-09-19 16:30,2018-09-19 16:50,E3,N/A,N/A,Mixed black box lignum woodland,0,FALSE,0.56,Dam is only wet but very low water levels. One survey only.
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,202,"Chenonetta jubata (Latham, 1801)",Mixed black box lignum woodland,2,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,229,"Milvus migrans (Boddaert, 1783)",Mixed black box lignum woodland,3,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,144,"Elseyornis melanops (Vieillot, 1818)",Mixed black box lignum woodland,2,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,211,"Anas (Nettion) gracilis Buller, 1869",Mixed black box lignum woodland,100,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,208,"Anas (Anas) superciliosa Gmelin, 1789",Mixed black box lignum woodland,80,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,213,"Malacorhynchus membranaceus (Latham, 1801)",Mixed black box lignum woodland,6,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,132,"Erythrogonys cinctus Gould, 1838",Mixed black box lignum woodland,2,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,326,"Todiramphus (Todiramphus) sanctus (Vigors & Horsfield, 1827)",Mixed black box lignum woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,228,"Haliastur sphenurus (Vieillot, 1818)",Mixed black box lignum woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,202,"Chenonetta jubata (Latham, 1801)",Mixed black box lignum woodland,17,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,211,"Anas (Nettion) gracilis Buller, 1869",Mixed black box lignum woodland,70,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,522,"Megalurus gramineus (Gould, 1845)",Mixed black box lignum woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,192,"Nycticorax caledonicus (Gmelin, 1789)",Mixed black box lignum woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,208,"Anas (Anas) superciliosa Gmelin, 1789",Mixed black box lignum woodland,40,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,132,"Erythrogonys cinctus Gould, 1838",Mixed black box lignum woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,228,"Haliastur sphenurus (Vieillot, 1818)",Mixed black box lignum woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,188,"Egretta novaehollandiae (Latham, 1790)",Mixed black box lignum woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,189,"Ardea (Ardea) pacifica Latham, 1801",Mixed black box lignum woodland,3,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,182,"Platalea (Platibis) flavipes Gould, 1838",Mixed black box lignum woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,8731,"Anhinga novaehollandiae (Gould, 1847)",Mixed black box lignum woodland,2,FALSE,0.56,Channel out to back wetland section inundated
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,106,"Pelecanus conspicillatus Temminck, 1824",Mixed black box lignum woodland,2,FALSE,0.56,Channel out to back wetland section inundated
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,202,"Chenonetta jubata (Latham, 1801)",Mixed black box lignum woodland,3,FALSE,0.56,Channel out to back wetland section inundated
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,211,"Anas (Nettion) gracilis Buller, 1869",Mixed black box lignum woodland,4,FALSE,0.56,Channel out to back wetland section inundated
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,N/A,N/A,Mixed black box lignum woodland,0,FALSE,0.56,Channel out to back wetland section inundated
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,132,"Erythrogonys cinctus Gould, 1838",Mixed black box lignum woodland,1,FALSE,0.56,Channel out to back wetland section inundated
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,189,"Ardea (Ardea) pacifica Latham, 1801",Mixed black box lignum woodland,2,FALSE,0.56,Channel out to back wetland section inundated
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,182,"Platalea (Platibis) flavipes Gould, 1838",Mixed black box lignum woodland,8,FALSE,0.56,Channel out to back wetland section inundated
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,8731,"Anhinga novaehollandiae (Gould, 1847)",Mixed black box lignum woodland,2,FALSE,0.56,Point 3 dry
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,96,"Phalacrocorax (Phalacrocorax) carbo (Linnaeus, 1758)",Mixed black box lignum woodland,1,FALSE,0.56,Point 3 dry
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,N/A,N/A,Mixed black box lignum woodland,0,FALSE,0.56,Point 3 dry
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,208,"Anas (Anas) superciliosa Gmelin, 1789",Mixed black box lignum woodland,12,FALSE,0.56,Point 3 dry
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,228,"Haliastur sphenurus (Vieillot, 1818)",Mixed black box lignum woodland,1,FALSE,0.56,Point 3 dry
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,188,"Egretta novaehollandiae (Latham, 1790)",Mixed black box lignum woodland,1,FALSE,0.56,Point 3 dry
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,189,"Ardea (Ardea) pacifica Latham, 1801",Mixed black box lignum woodland,1,FALSE,0.56,Point 3 dry
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,182,"Platalea (Platibis) flavipes Gould, 1838",Mixed black box lignum woodland,7,FALSE,0.56,Point 3 dry
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-21 15:38,2019-10-21 15:38,2019-10-21 16:03,E3,211,"Anas (Nettion) gracilis Buller, 1869",Black box woodland,12,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-21 15:38,2019-10-21 15:38,2019-10-21 16:03,E3,202,"Chenonetta jubata (Latham, 1801)",Black box woodland,3,TRUE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-21 15:38,2019-10-21 15:38,2019-10-21 16:03,E3,144,"Elseyornis melanops (Vieillot, 1818)",Black box woodland,2,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-21 15:38,2019-10-21 15:38,2019-10-21 16:03,E3,229,"Milvus migrans (Boddaert, 1783)",Black box woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-21 15:38,2019-10-21 15:38,2019-10-21 16:03,E3,N/A,N/A,Black box woodland,0,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-23 7:23,2019-10-23 7:23,2019-10-23 7:48,E3,208,"Anas (Anas) superciliosa Gmelin, 1789",Black box woodland,20,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-23 7:23,2019-10-23 7:23,2019-10-23 7:48,E3,144,"Elseyornis melanops (Vieillot, 1818)",Black box woodland,2,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-23 7:23,2019-10-23 7:23,2019-10-23 7:48,E3,229,"Milvus migrans (Boddaert, 1783)",Black box woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-23 7:23,2019-10-23 7:23,2019-10-23 7:48,E3,96,"Phalacrocorax (Phalacrocorax) carbo (Linnaeus, 1758)",Black box woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-23 7:23,2019-10-23 7:23,2019-10-23 7:48,E3,55,"Tribonyx ventralis (Gould, 1837)",Black box woodland,6,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2020-02-24 17:23,2020-02-24 17:23,2020-02-24 17:46,E3,202,"Chenonetta jubata (Latham, 1801)",Black box woodland,12,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2020-02-24 17:23,2020-02-24 17:23,2020-02-24 17:46,E3,188,"Egretta novaehollandiae (Latham, 1790)",Black box woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2020-02-24 17:23,2020-02-24 17:23,2020-02-24 17:46,E3,144,"Elseyornis melanops (Vieillot, 1818)",Black box woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2020-02-24 17:23,2020-02-24 17:23,2020-02-24 17:46,E3,228,"Haliastur sphenurus (Vieillot, 1818)",Black box woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2020-02-24 17:23,2020-02-24 17:23,2020-02-24 17:46,E3,N/A,N/A,Black box woodland,0,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2020-02-25 10:29,2020-02-25 10:29,2020-02-25 10:49,E3,202,"Chenonetta jubata (Latham, 1801)",Black box woodland,3,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2020-02-25 10:29,2020-02-25 10:29,2020-02-25 10:49,E3,188,"Egretta novaehollandiae (Latham, 1790)",Black box woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2020-02-25 10:29,2020-02-25 10:29,2020-02-25 10:49,E3,326,"Todiramphus (Todiramphus) sanctus (Vigors & Horsfield, 1827)",Black box woodland,1,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2020-10-20 12:43,2020-10-20 12:43,2020-10-20 13:34,E3,202,"Chenonetta jubata (Latham, 1801)",Black box woodland,2,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2020-10-20 12:43,2020-10-20 12:43,2020-10-20 13:34,E3,55,"Tribonyx ventralis (Gould, 1837)",Black box woodland,20,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2020-10-20 12:43,2020-10-20 12:43,2020-10-20 13:34,E3,59,"Fulica atra Linnaeus, 1758",Black box woodland,5,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2020-10-20 12:43,2020-10-20 12:43,2020-10-20 13:34,E3,211,"Anas (Nettion) gracilis Buller, 1869",Black box woodland,2,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2020-10-20 12:43,2020-10-20 12:43,2020-10-20 13:34,E3,215,"Aythya (Nyroca) australis (Eyton, 1838)",Black box woodland,2,FALSE,0.56,
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2020-10-20 12:43,2020-10-20 12:43,2020-10-20 13:34,E3,62,"Poliocephalus poliocephalus (Jardine & Selby, 1827)",Black box woodland,5,FALSE,0.56,
