Program,SamplePoint,Description,Latitude,Longitude,SampleDate,sampleDateStart,sampleDateEnd,evaluationCode,speciesCode,speciesName,vegCommunity,abundance,breedEvidence,prop_surveyed,Comments,survey_date,year,month,water_year
Murrumbidgee River,Wilbriggie Lagoon,Bird diversity site in mid-Murrumbidgee,-34.5712,146.0296,2022-10-11 16:25,2022-10-11 16:25,2022-10-11 17:00,E3,326.0,Todiramphus (todiramphus),River red gum woodland,1,False,0.3,Track next to lagoon is flooded past fenceline at point 1 and near point 2 - difficult to access last part of the transect,2022-10-11 16:25:00,2022,10,2023
Murrumbidgee River,Wilbriggie Lagoon,Bird diversity site in mid-Murrumbidgee,-34.5712,146.0296,2022-10-11 16:25,2022-10-11 16:25,2022-10-11 17:00,E3,188.0,Egretta novaehollandiae,River red gum woodland,2,False,0.3,Track next to lagoon is flooded past fenceline at point 1 and near point 2 - difficult to access last part of the transect,2022-10-11 16:25:00,2022,10,2023
Murrumbidgee River,Wilbriggie Lagoon,Bird diversity site in mid-Murrumbidgee,-34.5712,146.0296,2023-02-14 16:55,2023-02-14 16:55,2023-02-14 17:15,E3,202.0,Chenonetta jubata,River red gum woodland,4,False,0.3,,2023-02-14 16:55:00,2023,2,2023
Murrumbidgee River,Wilbriggie Lagoon,Bird diversity site in mid-Murrumbidgee,-34.5712,146.0296,2023-02-14 16:55,2023-02-14 16:55,2023-02-14 17:15,E3,211.0,Anas (nettion),River red gum woodland,2,False,0.3,,2023-02-14 16:55:00,2023,2,2023
Murrumbidgee River,Wilbriggie Lagoon,Bird diversity site in mid-Murrumbidgee,-34.5712,146.0296,2023-02-14 16:55,2023-02-14 16:55,2023-02-14 17:15,E3,208.0,Anas (anas),River red gum woodland,6,False,0.3,,2023-02-14 16:55:00,2023,2,2023
Murrumbidgee River,Wilbriggie Lagoon,Bird diversity site in mid-Murrumbidgee,-34.5712,146.0296,2023-02-14 16:55,2023-02-14 16:55,2023-02-14 17:15,E3,58.0,Porphyrio (porphyrio),River red gum woodland,1,False,0.3,,2023-02-14 16:55:00,2023,2,2023
Murrumbidgee River,Wilbriggie Lagoon,Bird diversity site in mid-Murrumbidgee,-34.5712,146.0296,2023-02-14 16:55,2023-02-14 16:55,2023-02-14 17:15,E3,326.0,Todiramphus (todiramphus),River red gum woodland,2,False,0.3,,2023-02-14 16:55:00,2023,2,2023
Murrumbidgee River,Wilbriggie Lagoon,Bird diversity site in mid-Murrumbidgee,-34.5712,146.0296,2023-02-14 16:55,2023-02-14 16:55,2023-02-14 17:15,E3,188.0,Egretta novaehollandiae,River red gum woodland,1,False,0.3,,2023-02-14 16:55:00,2023,2,2023
Murrumbidgee River,Wilbriggie Lagoon,Bird diversity site in mid-Murrumbidgee,-34.5712,146.0296,2023-02-14 16:55,2023-02-14 16:55,2023-02-14 17:15,E3,189.0,Ardea (ardea),River red gum woodland,2,False,0.3,,2023-02-14 16:55:00,2023,2,2023
Murrumbidgee River,Wilbriggie Lagoon,Bird diversity site in mid-Murrumbidgee,-34.5712,146.0296,2023-02-15 15:10,2023-02-15 15:10,2023-02-15 15:30,E3,202.0,Chenonetta jubata,River red gum woodland,10,False,0.3,,2023-02-15 15:10:00,2023,2,2023
Murrumbidgee River,Wilbriggie Lagoon,Bird diversity site in mid-Murrumbidgee,-34.5712,146.0296,2023-02-15 15:10,2023-02-15 15:10,2023-02-15 15:30,E3,211.0,Anas (nettion),River red gum woodland,4,False,0.3,,2023-02-15 15:10:00,2023,2,2023
Murrumbidgee River,Wilbriggie Lagoon,Bird diversity site in mid-Murrumbidgee,-34.5712,146.0296,2023-02-15 15:10,2023-02-15 15:10,2023-02-15 15:30,E3,100.0,Microcarbo melanoleucos,River red gum woodland,2,False,0.3,,2023-02-15 15:10:00,2023,2,2023
Murrumbidgee River,Wilbriggie Lagoon,Bird diversity site in mid-Murrumbidgee,-34.5712,146.0296,2023-02-15 15:10,2023-02-15 15:10,2023-02-15 15:30,E3,326.0,Todiramphus (todiramphus),River red gum woodland,3,False,0.3,,2023-02-15 15:10:00,2023,2,2023
Murrumbidgee River,Wilbriggie Lagoon,Bird diversity site in mid-Murrumbidgee,-34.5712,146.0296,2023-02-15 15:10,2023-02-15 15:10,2023-02-15 15:30,E3,228.0,Haliastur sphenurus,River red gum woodland,1,False,0.3,,2023-02-15 15:10:00,2023,2,2023
Murrumbidgee River,Wilbriggie Lagoon,Bird diversity site in mid-Murrumbidgee,-34.5712,146.0296,2023-02-15 15:10,2023-02-15 15:10,2023-02-15 15:30,E3,188.0,Egretta novaehollandiae,River red gum woodland,1,False,0.3,,2023-02-15 15:10:00,2023,2,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,211.0,Anas (nettion),Not recorded,7,False,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,208.0,Anas (anas),Not recorded,160,False,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,8712.0,Ardea alba,Not recorded,8,True,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,202.0,Chenonetta jubata,Not recorded,1,False,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,188.0,Egretta novaehollandiae,Not recorded,3,False,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,168.0,Gallinago (gallinago),Not recorded,2,False,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,56.0,Gallinula (gallinula),Not recorded,1,False,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,522.0,Megalurus gramineus,Not recorded,1,False,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,100.0,Microcarbo melanoleucos,Not recorded,8,False,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,96.0,Phalacrocorax (phalacrocorax),Not recorded,1,False,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,181.0,Platalea (platalea),Not recorded,5,False,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,178.0,Plegadis falcinellus,Not recorded,26,False,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,62.0,Poliocephalus poliocephalus,Not recorded,2,False,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,58.0,Porphyrio (porphyrio),Not recorded,4,False,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,179.0,Threskiornis molucca,Not recorded,11,False,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,180.0,Threskiornis spinicollis,Not recorded,162,True,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-06 15:51,2023-03-06 15:51,2023-03-06 16:51,E1,524.0,Acrocephalus (acrocephalus),Not recorded,3,False,0.22,,2023-03-06 15:51:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-09 11:35,2023-03-09 11:35,2023-03-09 11:55,E1,8731.0,Anhinga novaehollandiae,Not recorded,1,False,0.22,,2023-03-09 11:35:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-09 11:35,2023-03-09 11:35,2023-03-09 11:55,E1,186.0,Ardea (mesophoyx),Not recorded,28,False,0.22,,2023-03-09 11:35:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-09 11:35,2023-03-09 11:35,2023-03-09 11:55,E1,977.0,Bubulcus ibis,Not recorded,1,False,0.22,,2023-03-09 11:35:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-09 11:35,2023-03-09 11:35,2023-03-09 11:55,E1,525.0,Cisticola (cisticola),Not recorded,3,False,0.22,,2023-03-09 11:35:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-09 11:35,2023-03-09 11:35,2023-03-09 11:55,E1,185.0,Egretta garzetta,Not recorded,3,False,0.22,,2023-03-09 11:35:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-09 11:35,2023-03-09 11:35,2023-03-09 11:55,E1,59.0,Fulica atra,Not recorded,1,False,0.22,,2023-03-09 11:35:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-09 11:35,2023-03-09 11:35,2023-03-09 11:55,E1,146.0,Himantopus himantopus,Not recorded,1,False,0.22,,2023-03-09 11:35:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-09 11:35,2023-03-09 11:35,2023-03-09 11:55,E1,97.0,Phalacrocorax (phalacrocorax),Not recorded,3,False,0.22,,2023-03-09 11:35:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-03-09 11:35,2023-03-09 11:35,2023-03-09 11:55,E1,133.0,Vanellus (lobipluvia),Not recorded,4,False,0.22,,2023-03-09 11:35:00,2023,3,2023
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2023-11-07 0:00,2023-11-07 7:10,2023-11-07 7:45,E1,326.0,Todiramphus (todiramphus),Not recorded,1,False,0.22,,2023-11-07 00:00:00,2023,11,2024
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2024-03-06 0:00,2024-03-06 7:21,2024-03-06 7:41,E1,524.0,Acrocephalus (acrocephalus),Not recorded,4,False,0.22,,2024-03-06 00:00:00,2024,3,2024
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2024-03-06 0:00,2024-03-06 7:21,2024-03-06 7:41,E1,186.0,Ardea (mesophoyx),Not recorded,1,False,0.22,Flyover,2024-03-06 00:00:00,2024,3,2024
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2024-03-06 0:00,2024-03-06 7:21,2024-03-06 7:41,E1,219.0,Circus approximans,Not recorded,1,False,0.22,Flyover,2024-03-06 00:00:00,2024,3,2024
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2024-03-06 0:00,2024-03-06 7:21,2024-03-06 7:41,E1,525.0,Cisticola (cisticola),Not recorded,1,False,0.22,,2024-03-06 00:00:00,2024,3,2024
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2024-03-06 0:00,2024-03-06 7:21,2024-03-06 7:41,E1,522.0,Megalurus gramineus,Not recorded,1,False,0.22,,2024-03-06 00:00:00,2024,3,2024
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2024-03-06 0:00,2024-03-06 7:21,2024-03-06 7:41,E1,100.0,Microcarbo melanoleucos,Not recorded,4,False,0.22,,2024-03-06 00:00:00,2024,3,2024
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2024-03-06 0:00,2024-03-06 7:21,2024-03-06 7:41,E1,326.0,Todiramphus (todiramphus),Not recorded,3,False,0.22,,2024-03-06 00:00:00,2024,3,2024
Gwydir River System,YARO,Yarrol Wetland,-29.2455,149.3316,2024-03-07 0:00,2024-03-07 16:49,2024-03-07 17:11,E1,208.0,Anas (anas),Not recorded,4,False,0.22,,2024-03-07 00:00:00,2024,3,2024
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-01 0:00,2021-11-01 17:30,2021-11-01 17:46,E1,8731.0,Anhinga novaehollandiae,Not recorded,1,False,0.11,,2021-11-01 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-01 0:00,2021-11-01 17:30,2021-11-01 17:46,E1,524.0,Acrocephalus (acrocephalus),Not recorded,1,False,0.11,,2021-11-01 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-01 0:00,2021-11-01 17:30,2021-11-01 17:46,E1,202.0,Chenonetta jubata,Not recorded,2,False,0.11,,2021-11-01 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-01 0:00,2021-11-01 17:30,2021-11-01 17:46,E1,55.0,Tribonyx ventralis,Not recorded,15,False,0.11,,2021-11-01 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-01 0:00,2021-11-01 17:30,2021-11-01 17:46,E1,56.0,Gallinula (gallinula),Not recorded,1,False,0.11,,2021-11-01 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-01 0:00,2021-11-01 17:30,2021-11-01 17:46,E1,211.0,Anas (nettion),Not recorded,800,False,0.11,,2021-11-01 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-01 0:00,2021-11-01 17:30,2021-11-01 17:46,E1,100.0,Microcarbo melanoleucos,Not recorded,6,False,0.11,,2021-11-01 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-01 0:00,2021-11-01 17:30,2021-11-01 17:46,E1,208.0,Anas (anas),Not recorded,155,False,0.11,,2021-11-01 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-01 0:00,2021-11-01 17:30,2021-11-01 17:46,E1,205.0,Dendrocygna (leptotarsis),Not recorded,120,False,0.11,,2021-11-01 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-01 0:00,2021-11-01 17:30,2021-11-01 17:46,E1,181.0,Platalea (platalea),Not recorded,3,False,0.11,,2021-11-01 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-01 0:00,2021-11-01 17:30,2021-11-01 17:46,E1,326.0,Todiramphus (todiramphus),Not recorded,1,False,0.11,,2021-11-01 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-02 0:00,2021-11-02 10:00,2021-11-02 10:50,E1,235.0,Falco (falco),Not recorded,1,False,0.11,,2021-11-02 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-02 0:00,2021-11-02 10:00,2021-11-02 10:50,E1,179.0,Threskiornis molucca,Not recorded,1,False,0.11,,2021-11-02 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-02 0:00,2021-11-02 10:00,2021-11-02 10:50,E1,215.0,Aythya (nyroca),Not recorded,6,False,0.11,,2021-11-02 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-02 0:00,2021-11-02 10:00,2021-11-02 10:50,E1,186.0,Ardea (mesophoyx),Not recorded,1,False,0.11,,2021-11-02 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-02 0:00,2021-11-02 10:00,2021-11-02 10:50,E1,97.0,Phalacrocorax (phalacrocorax),Not recorded,4,False,0.11,,2021-11-02 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-02 0:00,2021-11-02 10:00,2021-11-02 10:50,E1,185.0,Egretta garzetta,Not recorded,1,False,0.11,,2021-11-02 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-02 0:00,2021-11-02 10:00,2021-11-02 10:50,E1,133.0,Vanellus (lobipluvia),Not recorded,1,False,0.11,,2021-11-02 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-02 0:00,2021-11-02 10:00,2021-11-02 10:50,E1,192.0,Nycticorax caledonicus,Not recorded,1,False,0.11,,2021-11-02 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-02 0:00,2021-11-02 10:00,2021-11-02 10:50,E1,213.0,Malacorhynchus membranaceus,Not recorded,12,False,0.11,,2021-11-02 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-02 0:00,2021-11-02 10:00,2021-11-02 10:50,E1,180.0,Threskiornis spinicollis,Not recorded,1,False,0.11,,2021-11-02 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-02 0:00,2021-11-02 10:00,2021-11-02 10:50,E1,204.0,Dendrocygna (dendrocygna),Not recorded,4,False,0.11,,2021-11-02 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2021-11-02 0:00,2021-11-02 10:00,2021-11-02 10:50,E1,189.0,Ardea (ardea),Not recorded,1,False,0.11,,2021-11-02 00:00:00,2021,11,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-08 0:00,2022-03-08 17:35,2022-03-08 18:20,E1,8731.0,Anhinga novaehollandiae,Not recorded,2,False,0.11,,2022-03-08 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-08 0:00,2022-03-08 17:35,2022-03-08 18:20,E1,203.0,Cygnus (chenopis),Not recorded,4,False,0.11,,2022-03-08 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-08 0:00,2022-03-08 17:35,2022-03-08 18:20,E1,186.0,Ardea (mesophoyx),Not recorded,39,False,0.11,,2022-03-08 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-08 0:00,2022-03-08 17:35,2022-03-08 18:20,E1,97.0,Phalacrocorax (phalacrocorax),Not recorded,4,False,0.11,,2022-03-08 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-08 0:00,2022-03-08 17:35,2022-03-08 18:20,E1,100.0,Microcarbo melanoleucos,Not recorded,2,False,0.11,,2022-03-08 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-08 0:00,2022-03-08 17:35,2022-03-08 18:20,E1,133.0,Vanellus (lobipluvia),Not recorded,1,False,0.11,,2022-03-08 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-08 0:00,2022-03-08 17:35,2022-03-08 18:20,E1,192.0,Nycticorax caledonicus,Not recorded,6,False,0.11,,2022-03-08 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-08 0:00,2022-03-08 17:35,2022-03-08 18:20,E1,208.0,Anas (anas),Not recorded,30,False,0.11,,2022-03-08 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-08 0:00,2022-03-08 17:35,2022-03-08 18:20,E1,205.0,Dendrocygna (leptotarsis),Not recorded,40,False,0.11,,2022-03-08 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-08 0:00,2022-03-08 17:35,2022-03-08 18:20,E1,180.0,Threskiornis spinicollis,Not recorded,33,False,0.11,,2022-03-08 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-08 0:00,2022-03-08 17:35,2022-03-08 18:20,E1,228.0,Haliastur sphenurus,Not recorded,1,False,0.11,,2022-03-08 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-08 0:00,2022-03-08 17:35,2022-03-08 18:20,E1,8712.0,Ardea alba,Not recorded,10,False,0.11,,2022-03-08 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-09 0:00,2022-03-09 17:05,2022-03-09 18:00,E1,179.0,Threskiornis molucca,Not recorded,2,False,0.11,,2022-03-09 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-09 0:00,2022-03-09 17:05,2022-03-09 18:00,E1,202.0,Chenonetta jubata,Not recorded,26,False,0.11,,2022-03-09 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-09 0:00,2022-03-09 17:05,2022-03-09 18:00,E1,326.0,Todiramphus (todiramphus),Not recorded,3,False,0.11,,2022-03-09 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-09 0:00,2022-03-09 17:05,2022-03-09 18:00,E1,219.0,Circus approximans,Not recorded,1,False,0.11,,2022-03-09 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-09 0:00,2022-03-09 17:05,2022-03-09 18:00,E1,,Unidentified egret,Not recorded,2,False,0.11,,2022-03-09 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2022-03-09 0:00,2022-03-09 17:05,2022-03-09 18:00,E1,189.0,Ardea (ardea),Not recorded,1,True,0.11,,2022-03-09 00:00:00,2022,3,2022
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-01-18 16:24,2023-01-18 16:24,2023-01-18 17:09,E1,211.0,Anas (nettion),Not recorded,4,False,0.11,,2023-01-18 16:24:00,2023,1,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-01-18 16:24,2023-01-18 16:24,2023-01-18 17:09,E1,8712.0,Ardea alba,Not recorded,6,False,0.11,,2023-01-18 16:24:00,2023,1,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-01-18 16:24,2023-01-18 16:24,2023-01-18 17:09,E1,186.0,Ardea (mesophoyx),Not recorded,6,False,0.11,,2023-01-18 16:24:00,2023,1,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-01-18 16:24,2023-01-18 16:24,2023-01-18 17:09,E1,977.0,Bubulcus ibis,Not recorded,1,False,0.11,,2023-01-18 16:24:00,2023,1,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-01-18 16:24,2023-01-18 16:24,2023-01-18 17:09,E1,202.0,Chenonetta jubata,Not recorded,5,False,0.11,,2023-01-18 16:24:00,2023,1,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-01-18 16:24,2023-01-18 16:24,2023-01-18 17:09,E1,205.0,Dendrocygna (leptotarsis),Not recorded,350,False,0.11,,2023-01-18 16:24:00,2023,1,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-01-18 16:24,2023-01-18 16:24,2023-01-18 17:09,E1,185.0,Egretta garzetta,Not recorded,1,False,0.11,,2023-01-18 16:24:00,2023,1,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-01-18 16:24,2023-01-18 16:24,2023-01-18 17:09,E1,59.0,Fulica atra,Not recorded,1,False,0.11,,2023-01-18 16:24:00,2023,1,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-01-18 16:24,2023-01-18 16:24,2023-01-18 17:09,E1,100.0,Microcarbo melanoleucos,Not recorded,2,False,0.11,,2023-01-18 16:24:00,2023,1,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-01-18 16:24,2023-01-18 16:24,2023-01-18 17:09,E1,178.0,Plegadis falcinellus,Not recorded,4,False,0.11,,2023-01-18 16:24:00,2023,1,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-01-18 16:24,2023-01-18 16:24,2023-01-18 17:09,E1,180.0,Threskiornis spinicollis,Not recorded,7,False,0.11,,2023-01-18 16:24:00,2023,1,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-01-18 16:24,2023-01-18 16:24,2023-01-18 17:09,E1,326.0,Todiramphus (todiramphus),Not recorded,2,False,0.11,,2023-01-18 16:24:00,2023,1,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-03-08 17:44,2023-03-08 17:44,2023-03-08 18:15,E1,186.0,Ardea (mesophoyx),Not recorded,11,False,0.11,,2023-03-08 17:44:00,2023,3,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-03-08 17:44,2023-03-08 17:44,2023-03-08 18:15,E1,205.0,Dendrocygna (leptotarsis),Not recorded,15,False,0.11,,2023-03-08 17:44:00,2023,3,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-03-08 17:44,2023-03-08 17:44,2023-03-08 18:15,E1,188.0,Egretta novaehollandiae,Not recorded,2,False,0.11,,2023-03-08 17:44:00,2023,3,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-03-08 17:44,2023-03-08 17:44,2023-03-08 18:15,E1,239.0,Falco (ieracidea),Not recorded,1,False,0.11,,2023-03-08 17:44:00,2023,3,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-03-08 17:44,2023-03-08 17:44,2023-03-08 18:15,E1,177.0,Grus (mathewsia),Not recorded,8,False,0.11,,2023-03-08 17:44:00,2023,3,2023
Gwydir River System,YINH,Gwydir River System>Gin Holes,-29.331295,149.265847,2023-03-08 17:44,2023-03-08 17:44,2023-03-08 18:15,E1,192.0,Nycticorax caledonicus,Not recorded,1,False,0.11,,2023-03-08 17:44:00,2023,3,2023
